Detalle Orden, Numero Orden, Producto ID, Linea Total, Cantidad, Descuento, Precio Unitario, Ganancia
2518,CA-2017-123134,281,129.93,3,0,43.31,12.993
2519,CA-2016-124352,1010,20.16,7,0,2.88,9.8784
2520,CA-2016-124352,988,29.46,6,0,4.91,14.4354
2521,CA-2016-124352,432,868.59,3,0,289.53,251.8911
2522,CA-2016-124352,1208,12.96,2,0,6.48,6.2208
2523,CA-2016-124352,1809,5.5,1,0,5.5,1.375
2524,CA-2016-124352,673,121.6,4,0,30.4,55.936
2525,CA-2015-124541,613,42.048,9,0.2,5.84,5.256
2526,CA-2015-124541,1534,25.488,2,0.2,15.93,4.4604
2527,CA-2015-124541,843,6.9,3,0.8,11.5,-12.075
2528,CA-2015-124541,812,9.648,6,0.8,8.04,-16.884
2529,CA-2015-124541,1108,7.968,2,0.2,4.98,2.8884
2530,CA-2014-108707,1073,10.368,2,0.2,6.48,3.6288
2531,CA-2014-111500,1063,114.2,5,0,22.84,52.532
2532,CA-2014-111500,668,17.96,4,0,4.49,8.2616
2533,CA-2014-111500,923,12.67,7,0,1.81,4.5612
2534,CA-2014-111500,1478,339.96,4,0,84.99,122.3856
2535,US-2017-117723,1413,1801.632,6,0.2,375.34,-337.806
2536,CA-2015-143238,1563,46.32,4,0,11.58,18.0648
2537,CA-2015-168746,57,181.986,2,0.3,129.99,-54.5958
2538,CA-2015-168746,1707,431.976,4,0.4,179.99,-100.7944
2539,CA-2015-168746,1776,155.37,1,0.4,258.95,-36.253
2540,CA-2015-113404,104,1348.704,6,0.2,280.98,-219.1644
2541,CA-2015-113404,120,700.152,3,0.2,291.73,78.7671
2542,CA-2016-144792,236,111.888,7,0.2,19.98,22.3776
2543,CA-2014-164385,418,143.952,3,0.2,59.98,14.3952
2544,US-2016-114174,33,173.94,3,0,57.98,13.9152
2545,US-2016-114174,948,14.76,4,0,3.69,6.9372
2546,CA-2017-108070,1416,205.92,4,0,51.48,2.0592
2547,CA-2017-108070,7,102.833,1,0.15,120.98,-6.049
2548,US-2015-128090,548,2.304,1,0.2,2.88,0.2592
2549,US-2015-128090,1782,1879.96,5,0.2,469.99,211.4955
2550,US-2015-128090,1137,313.024,8,0.2,48.91,105.6456
2551,US-2015-128090,954,5.04,2,0.2,3.15,1.764
2552,CA-2017-101042,305,821.88,6,0,136.98,213.6888
2553,CA-2017-101042,641,21.96,2,0,10.98,10.7604
2554,CA-2016-155439,1016,25.92,4,0,6.48,12.4416
2555,CA-2016-118626,1692,705.544,7,0.2,125.99,70.5544
2556,CA-2015-111458,1503,50,2,0,25,12
2557,US-2016-126844,314,51.712,8,0.6,16.16,-32.32
2558,US-2015-112508,421,6.992,2,0.2,4.37,0.5244
2559,CA-2015-147788,42,1406.86,7,0,200.98,140.686
2560,CA-2015-147788,996,15.75,5,0,3.15,7.56
2561,CA-2015-147788,1292,323.1,2,0,161.55,61.389
2562,CA-2015-144288,987,9.216,4,0.2,2.88,3.3408
2563,CA-2015-144288,1189,10.368,2,0.2,6.48,3.6288
2564,CA-2015-110632,1468,15.02,1,0,15.02,2.7036
2565,CA-2015-110632,1334,33.82,2,0,16.91,9.1314
2566,CA-2017-109589,1552,71,4,0,17.75,27.69
2567,CA-2017-123967,691,25.12,5,0.2,6.28,7.85
2568,CA-2017-123967,361,2665.62,9,0,296.18,239.9058
2569,CA-2017-148929,1388,478.08,8,0,59.76,133.8624
2570,CA-2017-134404,1701,164.388,2,0.4,136.99,-35.6174
2571,CA-2017-134404,619,13.248,4,0.2,4.14,3.6432
2572,CA-2017-109778,597,2.912,2,0.2,1.82,0.91
2573,CA-2016-155845,1576,1399.944,7,0.2,249.99,52.4979
2574,CA-2017-145128,150,526.45,5,0,105.29,31.587
2575,CA-2014-129091,900,16.23,3,0,5.41,7.9527
2576,CA-2014-129091,676,319.9,5,0,63.98,156.751
2577,CA-2014-129091,866,11.36,2,0,5.68,5.3392
2578,CA-2014-129091,435,675.12,3,0,225.04,290.3016
2579,US-2014-155502,302,62.82,3,0,20.94,30.7818
2580,US-2014-155502,1411,489.92,8,0,61.24,0
2581,US-2014-155502,1203,19.44,3,0,6.48,9.3312
2582,US-2014-155502,1046,16.68,2,0,8.34,8.34
2583,US-2014-155502,1853,155.35,13,0,11.95,0
2584,US-2014-155502,196,12.42,3,0,4.14,4.4712
2585,US-2014-155502,1755,187.98,2,0,93.99,52.6344
2586,CA-2015-121041,854,6.608,2,0.2,4.13,2.1476
2587,CA-2017-131695,1342,248.57,7,0,35.51,67.1139
2588,CA-2017-131695,210,22.23,1,0,22.23,9.7812
2589,CA-2016-137729,1345,5.98,1,0,5.98,1.0166
2590,CA-2016-137729,1723,246.168,3,0.2,102.57,21.5397
2591,US-2016-115455,307,14.136,2,0.6,17.67,-7.7748
2592,US-2016-115455,357,601.47,3,0.5,400.98,-300.735
2593,CA-2017-128300,1788,79.1,2,0,39.55,39.55
2594,CA-2017-128300,700,327.84,8,0,40.98,157.3632
2595,CA-2017-149048,885,180.96,2,0,90.48,81.432
2596,CA-2017-149048,832,914.97,3,0,304.99,411.7365
2597,CA-2017-149048,1764,587.97,3,0,195.99,158.7519
2598,CA-2017-149048,1294,530.34,2,0,265.17,95.4612
2599,CA-2017-149048,1124,14.94,3,0,4.98,7.3206
2600,CA-2017-108553,376,121.94,2,0,60.97,35.3626
2601,CA-2017-108553,1442,122.71,7,0,17.53,36.813
2602,CA-2016-165848,1043,14.94,3,0,4.98,7.0218
2603,CA-2016-165848,1661,1349.85,3,0,449.95,364.4595
2604,CA-2016-165848,3,136.784,1,0.2,170.98,5.1294
2605,CA-2016-165848,278,61.12,4,0,15.28,20.7808
2606,CA-2014-112718,660,1.167,1,0.7,3.89,-0.8558
2607,CA-2016-154053,594,16.99,1,0,16.99,4.9271
2608,CA-2014-127446,1505,24.672,3,0.2,10.28,0
2609,CA-2014-127446,963,2.52,1,0.2,3.15,0.882
2610,CA-2014-127446,320,1218.735,5,0.3,348.21,-121.8735
2611,CA-2014-127446,948,5.904,2,0.2,3.69,1.9926
2612,CA-2014-127446,1080,15.696,3,0.2,6.54,5.1012
2613,CA-2014-127446,145,6.096,3,0.6,5.08,-3.9624
2614,CA-2016-137204,86,41.568,2,0.2,25.98,2.598
2615,CA-2014-147298,134,230.28,3,0.2,95.95,23.028
2616,CA-2014-147298,696,18.288,6,0.2,3.81,5.715
2617,CA-2017-147942,993,5.78,2,0,2.89,2.7166
2618,CA-2017-147942,690,121.68,13,0.2,11.7,38.025
2619,CA-2017-115931,481,4.17,3,0,1.39,1.0842
2620,CA-2017-115931,1718,67.04,4,0.2,20.95,6.704
2621,CA-2017-115931,1320,37.32,3,0,12.44,10.4496
2622,CA-2017-115931,964,18.45,5,0,3.69,8.6715
2623,CA-2014-164861,1146,25.92,4,0,6.48,12.4416
2624,CA-2017-127180,1615,11199.968,4,0.2,3499.99,3919.9888
2625,CA-2017-127180,1727,2399.6,8,0,299.95,647.892
2626,CA-2017-127180,869,63.9,5,0,12.78,28.755
2627,CA-2017-127180,1820,52.99,1,0,52.99,0.5299
2628,US-2017-165344,1531,60.864,4,0.2,19.02,9.1296
2629,US-2017-165344,1642,652.995,7,0.7,310.95,-935.9595
2630,US-2017-165344,766,11.22,10,0.7,3.74,-7.48
2631,CA-2015-168186,1050,14.94,3,0,4.98,7.0218
2632,US-2017-110604,140,39.96,2,0,19.98,17.1828
2633,US-2017-110604,80,42.624,2,0.2,26.64,4.2624
2634,US-2017-110604,122,220.96,1,0.2,276.2,24.858
2635,CA-2015-116750,275,4.928,2,0.2,3.08,0.7392
2636,CA-2015-116750,836,7.23,5,0.7,4.82,-5.784
2637,CA-2015-162369,1292,323.1,2,0,161.55,61.389
2638,CA-2017-108441,1069,19.04,4,0,4.76,9.3296
2639,CA-2017-108441,670,13.128,3,0.2,5.47,4.2666
2640,CA-2017-108441,627,64.14,3,0,21.38,16.6764
2641,CA-2017-108441,59,858.24,4,0.1,238.4,143.04
2642,CA-2015-169740,1482,29.99,1,0,29.99,2.999
2643,CA-2016-124051,1096,186.048,6,0.2,38.76,67.4424
2644,CA-2016-149111,1799,36.792,1,0.2,45.99,4.1391
2645,CA-2016-149111,144,18.624,8,0.2,2.91,6.2856
2646,CA-2014-131002,296,57.69,3,0,19.23,23.6529
2647,CA-2014-131002,671,42.81,3,0,14.27,20.1207
2648,CA-2014-131002,1031,12.96,2,0,6.48,6.2208
2649,CA-2014-131002,305,821.88,6,0,136.98,213.6888
2650,CA-2014-131002,1689,104.85,3,0,34.95,28.3095
2651,US-2016-146794,45,424.9575,5,0.15,99.99,19.998
2652,CA-2017-112515,668,10.776,3,0.2,4.49,3.5022
2653,CA-2017-112515,789,11.784,3,0.2,4.91,4.2717
2654,CA-2017-112515,1019,164.88,3,0,54.96,80.7912
2655,CA-2017-112515,30,1292.94,3,0,430.98,77.5764
2656,CA-2017-112515,815,25.584,2,0.2,15.99,8.9544
2657,CA-2017-112515,1333,261.74,2,0,130.87,65.435
2658,CA-2017-112515,961,14.4,5,0,2.88,7.056
2659,CA-2016-150343,892,10.86,3,0,3.62,5.1042
2660,CA-2015-135538,122,883.84,4,0.2,276.2,99.432
2661,CA-2017-123372,1791,1979.89,11,0,179.99,494.9725
2662,CA-2017-123372,879,79.96,2,0,39.98,35.982
2663,CA-2017-159604,775,8.76,2,0,4.38,4.2048
2664,CA-2016-164784,966,3.984,1,0.2,4.98,1.2948
2665,CA-2016-164784,370,370.62,3,0.4,205.9,-142.071
2666,CA-2016-164784,759,2.742,2,0.7,4.57,-2.0108
2667,CA-2016-111794,1570,79.512,3,0.2,33.13,20.8719
2668,CA-2016-111794,1049,28.352,1,0.2,35.44,9.5688
2669,US-2015-139759,96,40.784,1,0.2,50.98,4.5882
2670,US-2015-139759,436,105.96,4,0,26.49,29.6688
2671,CA-2014-126403,1086,166.44,3,0,55.48,79.8912
2672,CA-2014-126403,110,785.88,6,0,130.98,212.1876
2673,CA-2014-126403,1276,26.2,2,0,13.1,12.838
2674,CA-2014-126403,1294,1325.85,5,0,265.17,238.653
2675,CA-2017-136875,1045,166.44,3,0,55.48,79.8912
2676,CA-2017-132185,485,8.76,5,0.2,2.19,0.7665
2677,CA-2017-132185,400,43.584,1,0.2,54.48,4.3584
2678,US-2014-160780,682,11.088,7,0.7,5.28,-8.1312
2679,US-2014-160780,757,25.164,2,0.7,41.94,-16.776
2680,CA-2017-127026,659,14.4,5,0,2.88,7.056
2681,CA-2017-127026,1518,619.95,5,0,123.99,111.591
2682,CA-2017-127026,687,89.52,4,0,22.38,42.0744
2683,CA-2017-127026,1651,350.973,3,0.1,129.99,152.0883
2684,CA-2017-127026,1816,164.99,1,0,164.99,49.497
2685,CA-2017-137085,662,312.552,9,0.2,43.41,101.5794
2686,CA-2016-133123,879,95.952,3,0.2,39.98,29.985
2687,CA-2016-133123,674,3.204,2,0.7,5.34,-2.4564
2688,US-2016-128195,720,3.98,5,0.8,3.98,-6.567
2689,CA-2015-153220,1198,15.7,5,0,3.14,7.065
2690,CA-2014-123064,622,5.248,4,0.2,1.64,1.64
2691,CA-2017-156412,821,5.346,3,0.7,5.94,-4.455
2692,US-2016-144211,1161,15.48,3,0.2,6.45,5.6115
2693,US-2016-144211,1794,108.576,3,0.2,45.24,8.1432
2694,CA-2016-138079,185,109.9,5,0,21.98,37.366
2695,CA-2014-143182,296,15.384,1,0.2,19.23,4.0383
2696,CA-2016-161662,1220,30.352,2,0.2,18.97,10.6232
2697,CA-2014-145317,1664,821.3,4,0.5,410.65,-16.426
2698,CA-2014-145317,1643,22638.48,6,0.5,7546.16,-1811.0784
2699,CA-2014-145317,1130,21.376,4,0.2,6.68,7.4816
2700,CA-2014-145317,573,8.016,3,0.2,3.34,1.002
2701,CA-2014-145317,296,30.768,2,0.2,19.23,8.0766
2702,CA-2014-145317,933,18.936,3,0.2,7.89,5.9175
2703,CA-2014-145317,208,122.352,3,0.2,50.98,15.294
2704,CA-2014-143413,1166,116.28,3,0,38.76,56.9772
2705,CA-2017-156818,1525,132.6,6,0,22.1,17.238
2706,CA-2017-155873,1429,16.68,2,0,8.34,4.3368
2707,CA-2017-155873,1092,19.44,3,0,6.48,9.3312
2708,CA-2017-155873,1131,192.16,4,0,48.04,92.2368
2709,CA-2015-121797,200,227.36,7,0,32.48,81.8496
2710,CA-2015-121797,1622,1919.976,3,0.2,799.99,215.9973
2711,US-2015-120572,680,12.828,2,0.7,21.38,-8.9796
2712,CA-2017-132430,263,45.888,4,0.2,14.34,9.1776
2713,CA-2017-146031,557,60.12,9,0,6.68,22.2444
2714,CA-2014-110100,1844,302.376,3,0.2,125.99,37.797
2715,CA-2015-103723,576,13.9,5,0,2.78,5.56
2716,CA-2014-127187,1703,129.98,2,0,64.99,62.3904
2717,CA-2017-128475,1462,71.98,2,0,35.99,15.1158
2718,CA-2014-100006,1753,377.97,3,0,125.99,109.6113
2719,CA-2017-144827,1412,124.36,2,0,62.18,33.5772
2720,CA-2014-110030,236,23.976,3,0.6,19.98,-14.3856
2721,CA-2014-121286,907,8.376,3,0.2,3.49,2.7222
2722,CA-2014-121286,471,58.24,5,0.2,14.56,5.096
2723,CA-2016-164735,1349,81.2,5,0,16.24,12.18
2724,CA-2014-153479,1012,14.45,5,0,2.89,6.7915
2725,CA-2014-153479,755,95.648,2,0.2,59.78,31.0856
2726,CA-2017-149888,1821,359.97,5,0.4,119.99,-71.994
2727,CA-2017-149888,323,350.352,4,0.4,145.98,-140.1408
2728,CA-2017-119193,670,1.641,1,0.7,5.47,-1.3128
2729,CA-2017-119193,1798,629.958,7,0.4,149.99,94.4937
2730,CA-2017-104801,523,6.63,3,0,2.21,1.7901
2731,CA-2017-104801,1509,799.96,4,0,199.99,343.9828
2732,CA-2017-104801,285,107.53,1,0,107.53,21.506
2733,CA-2014-107594,1796,73.98,2,0,36.99,19.9746
2734,CA-2014-107594,494,5.58,1,0,5.58,2.1762
2735,CA-2015-129770,1035,49.12,4,0,12.28,23.0864
2736,CA-2015-115798,1819,377.97,3,0,125.99,94.4925
2737,CA-2015-115798,1110,42.28,7,0,6.04,19.8716
2738,CA-2015-115798,45,299.97,3,0,99.99,56.9943
2739,CA-2015-115798,1744,89.98,2,0,44.99,43.1904
2740,CA-2017-122707,1422,477.24,4,0,119.31,9.5448
2741,CA-2017-122707,1579,25.98,2,0,12.99,1.5588
2742,CA-2016-165015,882,46.72,5,0.2,11.68,17.52
2743,CA-2014-149244,307,35.34,2,0,17.67,13.4292
2744,CA-2015-140144,218,257.64,6,0,42.94,100.4796
2745,CA-2015-140144,1786,125.976,3,0.2,52.49,47.241
2746,CA-2017-163321,1587,79.992,1,0.2,99.99,21.9978
2747,CA-2014-155887,341,700.056,3,0.3,333.36,-130.0104
2748,US-2015-165449,1575,27.168,4,0.2,8.49,-1.3584
2749,CA-2015-110247,698,8.226,3,0.7,9.14,-6.0324
2750,US-2014-141257,95,585.552,3,0.2,243.98,73.194
2751,CA-2014-154669,1304,423.28,11,0,38.48,110.0528
2752,CA-2014-158029,65,225.296,2,0.2,140.81,22.5296
2753,CA-2015-155306,576,5.56,2,0,2.78,2.224
2754,CA-2015-155306,1554,323.37,3,0,107.79,129.348
2755,CA-2015-155306,1764,783.96,5,0.2,195.99,68.5965
2756,CA-2015-155306,432,1447.65,5,0,289.53,419.8185
2757,CA-2015-155306,1088,11.96,2,0,5.98,5.8604
2758,CA-2016-127775,1532,239.97,3,0,79.99,71.991
2759,CA-2016-146171,296,76.92,4,0,19.23,31.5372
2760,CA-2016-146171,1348,481.32,4,0,120.33,125.1432
2761,CA-2014-129574,1191,48.4,5,0,9.68,23.232
2762,CA-2017-126536,1569,0.99,1,0,0.99,0.4356
2763,CA-2017-126536,686,101.84,5,0.2,25.46,36.917
2764,CA-2017-165757,765,10.332,3,0.7,11.48,-7.5768
2765,CA-2017-165757,799,31.155,5,0.7,20.77,-23.8855
2766,CA-2017-165757,1417,8.928,2,0.2,5.58,0.6696
2767,CA-2017-167752,380,34.384,1,0.2,42.98,3.8682
2768,CA-2017-167752,440,1924.16,8,0.2,300.65,312.676
2769,US-2015-122140,401,32.192,2,0.8,80.48,-80.48
2770,US-2015-122140,1549,50.12,7,0.2,8.95,-0.6265
2771,US-2015-122140,1558,47.976,3,0.2,19.99,1.7991
2772,CA-2016-163986,1323,54.5,5,0,10.9,14.17
2773,CA-2017-158967,205,19.104,3,0.2,7.96,5.7312
2774,CA-2016-131576,753,49.44,3,0,16.48,24.2256
2775,CA-2017-143455,1267,10.368,2,0.2,6.48,3.6288
2776,CA-2016-144729,1416,154.44,3,0,51.48,1.5444
2777,CA-2015-127019,458,60.984,7,0.2,10.89,4.5738
2778,CA-2015-138534,28,195.466,2,0.15,114.98,-13.7976
2779,CA-2017-108322,204,23.68,8,0.2,3.7,6.216
2780,CA-2017-108322,1560,2.376,3,0.2,0.99,0.7425
2781,CA-2017-167668,1008,59.2,4,0,14.8,29.6
2782,CA-2017-146724,503,22,10,0,2.2,9.68
2783,CA-2016-139878,1720,257.98,2,0,128.99,74.8142
2784,US-2016-106677,1803,23.988,2,0.4,19.99,-15.992
2785,CA-2016-116974,1856,23.976,4,0.4,9.99,-15.5844
2786,CA-2015-149972,136,601.536,4,0.2,187.98,0
2787,CA-2015-149972,925,7.9,2,0,3.95,2.528
2788,US-2014-117744,189,58.36,5,0.6,29.18,-24.803
2789,US-2014-117744,501,16.464,7,0.2,2.94,1.4406
2790,US-2014-117744,236,39.96,5,0.6,19.98,-23.976
2791,CA-2014-125514,386,25.96,2,0,12.98,7.5284
2792,CA-2014-125514,448,36.27,3,0,12.09,10.881
2793,CA-2014-125514,1016,6.48,1,0,6.48,3.1104
2794,CA-2014-154599,1732,1075.088,14,0.2,95.99,94.0702
2795,CA-2014-154599,1701,438.368,4,0.2,136.99,38.3572
2796,CA-2014-154599,747,18.088,7,0.2,3.23,6.5569
2797,CA-2014-154599,7,308.499,3,0.15,120.98,-18.147
2798,CA-2017-158743,549,13.36,4,0,3.34,4.1416
2799,CA-2017-158743,1083,39.96,2,0,19.98,18.7812
2800,CA-2017-158743,773,145.85,5,0,29.17,70.008
2801,CA-2016-153318,1710,783.96,5,0.2,195.99,78.396
2802,US-2015-110163,527,7.88,1,0.2,9.85,1.773
2803,CA-2017-143329,160,41.37,3,0,13.79,17.3754
2804,CA-2015-159380,1239,12.84,3,0,4.28,5.778
2805,CA-2015-159380,1255,25.68,6,0,4.28,11.556
2806,CA-2015-122623,58,47.516,2,0.3,33.94,-2.0364
2807,CA-2015-148635,940,9.42,2,0,4.71,0.471
2808,CA-2015-148635,1281,12.96,2,0,6.48,6.2208
2809,CA-2015-148635,19,704.9,5,0,140.98,56.392
2810,CA-2015-148635,77,561.568,2,0.2,350.98,28.0784
2811,CA-2015-135685,1025,179.82,9,0,19.98,84.5154
2812,CA-2015-135685,177,185.58,6,0,30.93,76.0878
2813,CA-2015-135685,328,214.11,3,0,71.37,36.3987
2814,CA-2015-135685,1576,999.96,4,0,249.99,229.9908
2815,CA-2015-135685,322,653.55,3,0,217.85,111.1035
2816,CA-2015-104626,694,114.6,5,0,22.92,51.57
2817,CA-2015-104626,112,60.74,1,0,60.74,15.185
2818,CA-2015-104626,152,124.36,2,0,62.18,27.3592
2819,CA-2015-104626,1386,1088.76,6,0,181.46,315.7404
2820,CA-2016-160500,793,6.72,5,0.2,1.68,2.352
2821,CA-2016-160500,359,298.776,3,0.2,124.49,7.4694
2822,CA-2017-100202,1777,302.376,3,0.2,125.99,22.6782
2823,CA-2017-131016,475,8.928,2,0.2,5.58,0.558
2824,CA-2017-131016,1301,47.584,2,0.2,29.74,-2.974
2825,US-2014-112914,1212,33.792,8,0.2,5.28,10.56
2826,US-2014-112914,29,300.5328,2,0.32,220.98,-97.2312
2827,US-2014-112914,761,2.724,2,0.8,6.81,-4.3584
2828,US-2014-112914,861,3.264,2,0.2,2.04,1.1016
2829,CA-2016-124149,1170,108.336,6,0.2,22.57,37.9176
2830,CA-2016-124149,1317,55.92,5,0.2,13.98,6.291
2831,CA-2016-124149,1192,78.304,2,0.2,48.94,29.364
2832,CA-2014-148915,1330,443.92,5,0.2,110.98,-94.333
2833,CA-2014-148915,1703,155.976,3,0.2,64.99,54.5916
2834,CA-2017-134649,523,15.47,7,0,2.21,4.1769
2835,CA-2017-134649,715,7.16,2,0,3.58,3.4368
2836,CA-2017-110842,458,10.89,1,0,10.89,2.8314
2837,CA-2017-110842,1054,19.44,3,0,6.48,9.3312
2838,CA-2017-110842,673,121.6,5,0.2,30.4,39.52
2839,CA-2016-147368,1641,695.7,2,0.5,695.7,-27.828
2840,US-2015-104185,1348,120.33,1,0,120.33,31.2858
2841,US-2014-125521,105,1139.92,4,0,284.98,284.98
2842,US-2017-135062,1021,229.544,7,0.2,40.99,83.2097
2843,CA-2017-135650,1355,143.728,2,0.2,89.83,-32.3388
2844,CA-2017-112865,1468,36.048,3,0.2,15.02,-0.9012
2845,US-2016-162852,131,845.488,8,0.3,150.98,-12.0784
2846,CA-2017-138163,540,50.94,3,0,16.98,14.2632
2847,CA-2017-152093,777,762.594,3,0.8,1270.99,-1143.891
2848,CA-2017-157854,276,56.28,6,0,9.38,15.7584
2849,CA-2017-157854,692,2690.97,3,0,896.99,1264.7559
2850,CA-2016-123617,760,7.434,6,0.7,4.13,-5.6994
2851,US-2016-128293,1316,64.784,1,0.2,80.98,-12.9568
2852,CA-2017-107342,1123,28.16,4,0,7.04,13.2352
2853,CA-2016-136371,155,14.98,1,0,14.98,6.8908
2854,CA-2016-136371,145,20.32,4,0,5.08,6.9088
2855,CA-2017-137344,1300,40.29,3,0,13.43,10.4754
2856,CA-2017-169810,993,20.23,7,0,2.89,9.5081
2857,CA-2016-128594,68,1603.136,4,0.2,500.98,100.196
2858,CA-2016-154690,65,225.296,2,0.2,140.81,22.5296
2859,CA-2017-138975,1561,67.8,4,0,16.95,4.068
2860,CA-2017-138975,1840,377.97,3,0,125.99,98.2722
2861,CA-2017-138975,47,1628.82,9,0,180.98,374.6286
2862,CA-2017-138975,1021,286.93,7,0,40.99,140.5957
2863,CA-2017-106537,1031,20.736,4,0.2,6.48,7.2576
2864,US-2017-103828,1336,31.44,3,0,10.48,8.4888
2865,US-2017-103828,463,83.79,7,0,11.97,22.6233
2866,US-2017-103828,489,59.52,3,0,19.84,15.4752
2867,US-2017-103828,1427,31.92,4,0,7.98,9.2568
2868,CA-2016-115588,1432,14.72,5,0.2,3.68,-3.312
2869,CA-2016-115588,1349,38.976,3,0.2,16.24,-2.436
2870,CA-2017-143861,188,17.088,2,0.2,10.68,1.068
2871,CA-2014-148040,1176,74.352,3,0.2,30.98,23.235
2872,CA-2014-148040,71,314.352,3,0.2,130.98,-35.3646
2873,CA-2017-135167,553,4.26,1,0,4.26,1.7466
2874,CA-2017-137022,1358,811.28,8,0,101.41,24.3384
2875,US-2017-102638,930,6.03,3,0,2.01,2.9547
2876,US-2016-167339,123,153.568,2,0.2,95.98,-5.7588
2877,US-2016-167339,62,1013.488,7,0.2,180.98,76.0116
2878,CA-2016-152072,878,52.34,2,0,26.17,24.5998
2879,CA-2016-152072,524,4.66,2,0,2.33,1.3514
2880,CA-2016-152072,1478,254.97,3,0,84.99,91.7892
2881,CA-2016-102932,664,25.44,6,0,4.24,12.72
2882,CA-2016-102932,1423,27.93,3,0,9.31,8.0997
2883,CA-2014-165540,805,8.85,5,0.8,8.85,-13.7175
2884,CA-2016-130799,197,6.96,4,0,1.74,2.2272
2885,CA-2016-164483,637,17.456,2,0.2,10.91,5.8914
2886,US-2016-159856,106,307.92,5,0.2,76.98,-34.641
2887,CA-2017-102099,600,6.63,3,0,2.21,1.7901
2888,CA-2017-102099,1207,12.96,2,0,6.48,6.2208
2889,CA-2017-102099,1036,32.4,5,0,6.48,15.552
2890,CA-2017-164049,1074,23.85,5,0,4.77,10.7325
2891,CA-2014-142727,86,51.96,2,0,25.98,12.99
2892,CA-2014-142727,642,17.94,3,0,5.98,8.6112
2893,CA-2017-139913,1231,11.56,2,0,5.78,5.6644
2894,CA-2017-139913,1172,26.4,5,0,5.28,11.88
2895,CA-2017-139913,168,69.08,11,0,6.28,29.0136
2896,CA-2017-139913,1731,35.88,3,0,11.96,10.0464
2897,CA-2014-169033,534,49.65,5,0,9.93,20.853
2898,US-2016-164630,1603,959.968,4,0.2,299.99,119.996
2899,US-2015-114839,120,408.422,2,0.3,291.73,-5.8346
2900,CA-2015-166464,1603,479.984,2,0.2,299.99,59.998
2901,CA-2015-166464,963,12.6,4,0,3.15,6.048
2902,CA-2017-124898,1226,184.66,7,0,26.38,84.9436
2903,CA-2016-164035,1156,23.12,5,0.2,5.78,8.381
2904,CA-2016-153577,1061,37.464,7,0.2,6.69,12.1758
2905,CA-2016-153577,118,539.658,3,0.3,256.98,-7.7094
2906,CA-2014-127586,1378,310.12,2,0,155.06,80.6312
2907,CA-2017-121615,1042,8.56,2,0,4.28,3.852
2908,CA-2017-121615,1336,52.4,5,0,10.48,14.148
2909,CA-2017-121615,969,14.94,3,0,4.98,6.8724
2910,CA-2017-166415,943,11.22,3,0,3.74,0.2244
2911,CA-2015-118444,388,387.136,4,0.2,120.98,24.196
2912,CA-2014-113929,884,41.4,5,0,8.28,19.458
2913,CA-2014-113929,599,35,4,0,8.75,10.5
2914,CA-2014-113929,753,39.552,3,0.2,16.48,14.3376
2915,CA-2015-134747,1794,135.72,3,0,45.24,35.2872
2916,CA-2015-134747,691,12.56,2,0,6.28,5.652
2917,CA-2015-134747,1739,263.96,4,0,65.99,71.2692
2918,CA-2017-155047,577,5.952,1,0.2,7.44,0.372
2919,CA-2016-160129,925,15.8,5,0.2,3.95,2.37
2920,CA-2016-160129,211,14.368,2,0.2,8.98,3.9512
2921,CA-2016-160129,282,70.448,7,0.2,12.58,12.3284
2922,CA-2017-164329,1346,129.3,2,0,64.65,6.465
2923,US-2015-141453,650,3.882,3,0.8,6.47,-5.823
2924,CA-2014-156993,937,6.08,1,0,6.08,3.04
2925,CA-2014-157721,404,19.9,1,0,19.9,8.955
2926,CA-2014-157721,214,70.71,1,0,70.71,4.9497
2927,CA-2017-128629,168,18.84,3,0,6.28,7.9128
2928,CA-2017-158106,548,8.64,3,0,2.88,2.5056
2929,US-2017-120390,846,1633.188,4,0.7,1360.99,-1306.5504
2930,CA-2017-143434,232,19.76,4,0,4.94,8.2992
2931,CA-2015-168564,845,6.608,2,0.2,4.13,2.2302
2932,CA-2015-168564,742,7.28,2,0.2,4.55,2.73
2933,CA-2015-168564,62,144.784,1,0.2,180.98,10.8588
2934,US-2016-169040,1764,156.792,1,0.2,195.99,13.7193
2935,US-2016-169040,1791,431.976,3,0.2,179.99,26.9985
2936,US-2016-169040,851,35.89,1,0,35.89,16.1505
2937,US-2016-169040,704,47.208,7,0.2,8.43,15.3426
2938,US-2016-169040,1122,248.08,7,0,35.44,116.5976
2939,US-2016-169040,1051,189.7,5,0,37.94,89.159
2940,US-2016-169040,705,59.808,3,0.2,24.92,19.4376
2941,CA-2017-155880,55,90.99,1,0,90.99,14.5584
2942,CA-2017-155880,128,1526.56,7,0,218.08,427.4368
2943,CA-2017-155880,98,368.97,3,0,122.99,40.5867
2944,CA-2017-126242,1313,305.01,9,0,33.89,76.2525
2945,CA-2017-126242,234,18.7,1,0,18.7,7.106
2946,CA-2016-166443,287,38.29,7,0,5.47,16.4647
2947,CA-2017-169859,317,26.25,3,0,8.75,11.025
2948,CA-2017-169859,645,64.96,14,0.2,5.8,22.736
2949,CA-2017-169859,848,43.7,5,0,8.74,20.539
2950,CA-2017-134915,1491,41.6,4,0.2,13,13
2951,CA-2017-134915,1156,23.12,5,0.2,5.78,8.381
2952,CA-2017-134915,133,113.888,2,0.2,71.18,9.9652
