Producto ID;Numero Producto;Producto Sub Categoria ID;Nombre Producto
2202;09.1.1;11.09.11.1;Grilled fresh sea fish (seasonal variety)- main course- GMC-R
2203;09.1.1;11.09.11.1;"Grilled minced meat rolls (""Cevapcici"")- main course- MODC-R"
2204;09.1.1;11.09.11.1;"Hamburger type sandwich (""Pljeskavica u lepinji"")- take-away"
2205;09.1.1;11.09.11.1;Hamburger- main course- MODC-R
2206;09.1.1;11.09.11.1;Hamburger- SB
2207;09.1.1;11.09.11.1;Hamburger- self-service restaurant 
2208;09.1.1;11.09.11.1;Hot Dog- street stand
2209;09.1.1;11.09.11.1;Ice cream- industrially made- tea room/coffee house
2210;09.1.1;11.09.11.1;Kebab- mixed meat- take-away
2211;09.1.1;11.09.11.1;Lunch dish with minced meat- main course- self-service restaurant 
2212;09.1.1;11.09.11.1;Meat Lasagne- main course- GMC-R
2213;09.1.1;11.09.11.1;Meat lasagne- main course- self service restaurant
2214;09.1.1;11.09.11.1;Meatballs- SB
2215;09.1.1;11.09.11.1;Menu of the day- self-service restaurant 
2216;09.1.1;11.09.11.1;Mousse au chocolat- dessert- GMC-R 
2217;09.1.1;11.09.11.1;Mozzarella with tomato and basil- starter-  GMC-R 
2218;09.1.1;11.09.11.1;Muffin- tea room/coffee house
2219;09.1.1;11.09.11.1;Pizza Margherita- GMC-R
2220;09.1.1;11.09.11.1;Pizza Margherita- MODC-R
2221;09.1.1;11.09.11.1;Pizza SB
2222;09.1.1;11.09.11.1;Pizza slice- take-away
2223;09.1.1;11.09.11.1;Pizza- take-away
2224;09.1.2;11.09.12.1;Pork loin- roasted- main course- MODC-R
2225;09.1.2;11.09.12.1;Pork steak- grilled- main course- MODC-R
2226;09.1.2;11.09.12.1;Rainbow trout- main course- GMC-R 
2227;09.1.2;11.09.12.1;Salmon fillet-steak- main course- GMC-R 
2228;09.1.2;11.09.12.1;Set lunch with grilled/roasted pork- MODC-R
2229;09.1.2;11.09.12.1;Smoked salmon (cold)- starter- GMC-R 
2230;09.1.2;11.09.12.1;Soup of the day- starter- MODC-R
2231;09.1.2;11.09.12.1;Spaghetti Bolognese- main course- GMC-R
2232;09.1.2;11.09.12.1;Spaghetti Bolognese- main course- MODC-R
2233;09.1.2;11.09.12.1;Special of the day- main course- self-service restaurant 
2234;09.1.2;11.09.12.1;Sushi-set- Japanese restaurant- GMC-R
2235;09.1.2;11.09.12.1;Sweet and sour pork/chicken- main course- GMC-R
2236;09.1.2;11.09.12.1;Sweet and sour pork/chicken- main course- MODC-R
2237;09.1.2;11.09.12.1;Sweet and sour pork/chicken- take-away
2238;09.1.2;11.09.12.1;Tiramisu- dessert- GMC-R
2239;09.1.3;11.09.13.1;Triangle sandwich- take-away
2240;09.1.3;11.09.13.1;"Vanilla cream cake (""Krempita"")- tea room/coffee house"
2241;09.1.3;11.09.13.1;Vegetable cream soup- starter- GMC-R
2242;09.1.3;11.09.13.1;Beer-  bottle- pub/bar- SB1
2243;09.1.3;11.09.13.1;Beer- bottle- pub/bar- SB2
2244;09.1.3;11.09.13.1;Beer- glass- pub/bar- SB
2245;09.1.3;11.09.13.1;Bottled beer- domestic- at the table- pub/bar
2246;09.1.3;11.09.13.1;Bottled beer- domestic- MODC-R
2247;09.1.3;11.09.13.1;Bottled beer- domestic- self-service restaurant
2248;09.1.3;11.09.13.1;Bottled beer- domestic- small- MODC-R
2249;09.1.3;11.09.13.1;Caffe latte- cup- at the counter- bar/café
2250;09.1.3;11.09.13.1;Caipirinha- at the table- pub/bar
2251;09.1.3;11.09.13.1;Cappuccino- at the table- bar/café
2252;09.1.3;11.09.13.1;Cappuccino- cup- take-away 
2253;09.1.3;11.09.13.1;Cider- glass- at the counter- pub/bar
2254;09.1.3;11.09.13.1;"Coffee (""Turkish"")- cup- MODC-R"
2255;09.1.3;11.09.13.1;Cola- SB- at the table- bar/café
2256;09.1.3;11.09.13.1;Cola- SB- bottle- vending machine
2257;09.1.3;11.09.13.1;Cola- SB- GMC-R
2258;09.1.3;11.09.13.1;Cola- SB- self-service restaurant
2259;09.1.3;11.09.13.1;Draught beer- domestic- GMC-R
2260;09.1.3;11.09.13.1;Draught beer- domestic- large- at the counter- pub/bar
2261;09.1.3;11.09.13.1;Draught beer- domestic- large- at the table- pub/bar
2262;09.1.3;11.09.13.1;Draught beer- domestic- MODC-R
2263;09.1.3;11.09.13.1;Draught beer- domestic- small- at the counter- pub/bar
2264;09.1.3;11.09.13.1;Draught beer- domestic- small- at the table- pub/bar
2265;09.1.3;11.09.13.1;Energy drink- SB- at the counter- bar/café
2266;09.1.3;11.09.13.1;Espresso- small cup- at the table- bar/café
2267;09.1.3;11.09.13.1;Filter coffee- cup- at the counter- bar/café
2268;09.1.3;11.09.13.1;Filter coffee- SB- cup
2269;09.1.3;11.09.13.1;Gin tonic- glass- at the counter- pub/bar
2270;09.1.3;11.09.13.1;Hot chocolate- cup- at the table- bar/café
2271;09.1.3;11.09.13.1;Liqueur- SB- glass- at the table- pub/bar
2272;09.1.3;11.09.13.1;Mineral water- bottle- 0.25 - 0.4 l- MODC-R
2273;09.1.3;11.09.13.1;Mineral water- bottle- 0.5 - 0.75 l- MODC-R
2274;09.1.3;11.09.13.1;Mineral water- still- bottle- 0.25 - 0.4 l- at the counter- bar/café
2275;09.1.3;11.09.13.1;Mineral water- still- bottle- take-away
2276;09.1.3;11.09.13.1;Mojito- glass- cocktail bar
2277;09.1.3;11.09.13.1;Orange juice- at the table- bar/café
2278;09.1.3;11.09.13.1;Piña Colada- glass- cocktail bar
2279;09.1.3;11.09.13.1;"Red ""DOC"" wine- bottle- GMC-R"
2280;09.1.3;11.09.13.1;"Red ""DOC"" wine- bottle- MODC-R"
2281;09.1.3;11.09.13.1;"Red ""DOC"" wine- glass- GMC-R"
2282;09.1.4;11.09.14.1;"Red ""regional"" wine- glass- GMC-R"
2283;09.1.4;11.09.14.1;Red regional wine- bottle- MODC-R
2284;09.1.4;11.09.14.1;Rum or Vodka energy drink- SB- bottle- at the counter- pub/bar
2285;09.1.4;11.09.14.1;Tea (tea bag)- cup/pot- at the counter- bar/café
2286;09.1.4;11.09.14.1;Tea (tea bag)- cup/pot- at the table- bar/café
2287;09.1.4;11.09.14.1;Whisky- SB- glass- at the counter- pub/bar
2288;09.1.4;11.09.14.1;"White house wine (""open"" wine)- glass- MODC-R"
2289;09.1.4;11.09.14.2;"White house wine (""open"" wine)- jug- MODC-R"
2290;09.1.4;11.09.14.2;Ref. item - Apple pie- cold- tea room/coffee house
2291;09.1.4;11.09.14.2;Ref. item - Baguette-type sandwich- take-away/self-service
2292;09.1.4;11.09.14.2;Ref. item - Beef steak- main course- self-service restaurant
2293;09.1.4;11.09.14.2;Ref. item - Breaded escalope- pork /chicken/turkey- main course- MODC-R
2294;09.1.4;11.09.14.2;Ref. item - Caffe latte- cup- at the counter- bar/café
2295;09.1.4;11.09.14.2;Ref. item - Cappuccino- cup- take-away
2296;09.1.5;11.09.15.1;Ref. item - Chocolate cake- tea room/coffee house
2297;09.1.5;11.09.15.1;"Ref. item - Coffee (""Turkish"")- cup- MODC-R"
2298;09.1.5;11.09.15.1;Ref. item - Cola- SB- bottle- vending machine
2299;09.1.5;11.09.15.1;Ref. item - Cola- SB- self-service restaurant
2300;09.3.1;11.09.31.1;"Ref. item - Dough-pie (""Burek"")- take-away"
2301;09.3.1;11.09.31.1;"Ref. item - Feta salad (""Greek salad"")- main course- MODC-R"
2302;09.3.1;11.09.31.1;Ref. item - Filter coffee- cup- at the counter- bar/café
2303;09.3.1;11.09.31.1;"Ref. item - Hamburger type sandwich (""Pljeskavica u lepinji"")- take-away"
2304;09.3.1;11.09.31.1;Ref. item - Lunch dish with minced meat- main course- self-service restaurant
2305;09.3.1;11.09.31.1;Ref. item - Meat lasagne- main course- self-service restaurant
2306;09.3.1;11.09.31.1;Ref. item - Meatballs- SB
2307;09.3.1;11.09.31.1;Ref. item - Mineral water- bottle- 0.25 - 0.4 l- MODC-R
2308;09.3.1;11.09.31.1;Ref. item - Mineral water- bottle- 0.5 - 0.75 l- MODC-R
2309;09.3.1;11.09.31.1;Ref. item - Mineral water- still- bottle- take-away
2310;09.3.1;11.09.31.1;Ref. item - Pizza slice- take-away
2311;09.3.1;11.09.31.1;Ref. item - Pork steak- grilled- main course- MODC-R
2312;09.3.1;11.09.31.1;Ref. item - Set lunch with grilled/roasted pork- MODC-R
2313;09.3.1;11.09.31.1;Ref. item - Spaghetti Bolognese- main course- MODC-R
2314;09.3.1;11.09.31.1;Ref. item - Special of the day- main course- self-service restaurant
2315;09.3.1;11.09.31.1;Ref. item - Sweet and sour pork/chicken- take-away
2316;09.3.1;11.09.31.1;Ref. item - Tea (tea bag)- cup/pot- at the counter- bar/café
2317;09.3.1;11.09.31.1;Ref. item - Triangle sandwich- take-away
2318;09.3.1;11.09.31.1;Hotel - Category 1- Capital- SB1- weekend
2319;09.3.1;11.09.31.1;Hotel - Category 1- Capital- SB2- weekend
2320;09.3.1;11.09.31.1;Hotel - Category 1- Capital- weekday
2321;09.3.1;11.09.31.1;Hotel - Category 1- Capital- weekend
2322;09.3.1;11.09.31.1;Hotel - Category 2- Capital- SB- weekday
2323;09.3.1;11.09.31.1;Hotel - Category 2- Capital- SB- weekend
2324;09.3.1;11.09.31.1;Hotel - Category 2- Capital- weekday
2325;09.3.1;11.09.31.1;Hotel - Category 2- Capital- weekend
2326;09.3.1;11.09.31.1;Hotel - Category 3- Capital- weekday
2327;09.3.1;11.09.31.1;Hotel - Category 3- Capital- weekend
2328;09.3.1;11.09.31.1;Hotel - Category 4- Capital- weekend
2329;09.3.2;11.09.32.1;"Hotel - MICHELIN rating ""comfortable""- Capital- weekend"
2330;09.3.2;11.09.32.1;Hotel - Superbudget- weekend
2331;09.3.2;11.09.32.1;Youth hostel- IYHF member- common dormitory- with breakfast
2332;09.3.2;11.09.32.1;Youth hostel- IYHF member- private double room- with breakfast
2333;09.3.2;11.09.32.1;Youth hostel- non-IYHF member- common dormitory- without breakfast
2334;09.3.2;11.09.32.1;Dyeing of eyelashes
2335;09.3.2;11.09.32.1;Ladies' hair re-shaping
2336;09.3.2;11.09.32.1;Ladies' hair setting with curlers
2337;09.3.2;11.09.32.1;Ladies' haircut
2338;09.3.2;11.09.32.1;Ladies' haircut and colouring
2339;09.3.2;11.09.32.1;Leg waxing- full legs
2340;09.3.2;11.09.32.1;Manicure
2341;09.3.2;11.09.32.1;Men's scissors cut- dry- barber's shop
2342;09.3.2;11.09.32.1;Men's scissors cut- dry- common hairdresser
2343;09.3.2;11.09.32.1;Men's scissors cut- wet
2344;09.3.2;11.09.32.1;Pedicure
2345;09.3.2;11.09.32.1;Electric razor- SB1
2346;09.3.2;11.09.32.1;Electric razor- SB2
2347;09.3.3;11.09.33.1;Electric razor- SB3
2348;09.3.3;11.09.33.1;Electric razor- SB4
2349;09.3.3;11.09.33.1;Electric toothbrush- SB1
2350;09.3.3;11.09.33.1;Electric toothbrush- SB2
2351;09.3.3;11.09.33.1;Epilator- SB1
2352;09.3.3;11.09.33.1;Epilator- SB2
2353;09.3.3;11.09.33.1;Hair clipper- SB
2354;09.3.3;11.09.33.1;Hair straightener- SB
2355;09.3.3;11.09.33.1;Hairdryer- SB1
2356;09.3.3;11.09.33.1;Hairdryer- SB2
2357;09.3.3;11.09.33.1;Hairdryer- SB3
2358;09.3.3;11.09.33.1;Ladyshave- SB
2359;09.3.4;11.09.34.1;Ladyshave- WKB
2360;09.3.4;11.09.34.1;Baby shampoo- WKB
2361;09.3.4;11.09.34.1;Body milk- SB
2362;09.3.4;11.09.34.1;Cartridges for safety razor- men- SB
2363;09.3.4;11.09.34.1;Cartridges for safety razor- women- SB
2364;09.3.4;11.09.34.1;Cotton buds- BL
2365;09.3.4;11.09.34.1;Cotton pads- BL
2366;09.3.4;11.09.34.1;Cream- SB
2367;09.3.4;11.09.34.1;Deodorant- SB
2368;09.3.4;11.09.34.1;Deodorant- spray- WKB
2369;09.3.4;11.09.34.1;Disposable nappies- BL
2370;09.3.4;11.09.34.1;Disposable nappies- SB
2371;09.3.4;11.09.34.1;Disposable nappies- WKB
2372;09.3.5;11.09.35.1;Disposable pant nappies- WKB
2373;09.3.5;11.09.35.1;Disposable razor- SB
2374;09.3.5;11.09.35.1;Eau de toilette- unisex- SB
2375;09.4.1;11.09.41.1;Eau de toilette- women- SB1
2376;09.4.1;11.09.41.1;Eau de toilette- women- SB2
2377;09.4.1;11.09.41.1;Eye shadow- WKB
2378;09.4.1;11.09.41.1;Facial cleansing milk- SB
2379;09.4.1;11.09.41.1;Facial moisturising cream- SB
2380;09.4.1;11.09.41.1;Hair colour- SB
2381;09.4.1;11.09.41.1;Hair conditioner- WKB
2382;09.4.1;11.09.41.1;Hair Removal Cream- WKB
2383;09.4.1;11.09.41.1;Hair styling gel- WKB
2384;09.4.1;11.09.41.1;Hand creme- WKB
2385;09.4.1;11.09.41.1;Lip care salve- SB
2386;09.4.1;11.09.41.1;Lipstick- SB1
2387;09.4.1;11.09.41.1;Lipstick- SB2
2388;09.4.1;11.09.41.1;Manual toothbrush- BL
2389;09.4.1;11.09.41.1;Manual toothbrush- SB
2390;09.4.1;11.09.41.1;Manual toothbrush- WKB
2391;09.4.2;11.09.42.1;Mascara- SB
2392;09.4.2;11.09.42.1;Men's moisturiser- SB
2393;09.4.2;11.09.42.1;Nail-polish- quick dry- SB
2394;09.4.2;11.09.42.1;Panty liners- SB
2395;09.4.2;11.09.42.1;Panty liners- WKB
2396;09.4.2;11.09.42.1;Paper handkerchiefs- box- WKB
2397;09.4.2;11.09.42.2;Paper handkerchiefs- large package- WKB
2398;09.4.2;11.09.42.2;Paper handkerchiefs- small package- WKB
2399;09.4.2;11.09.42.2;Replacement brush head- ORAL-B
2400;09.4.2;11.09.42.2;Safety razor- men- SB
2401;09.4.2;11.09.42.2;Safety razor- women- SB
2402;09.4.2;11.09.42.2;Sanitary towels- BL
2403;09.4.2;11.09.42.2;Sanitary towels- WKB
2404;09.4.2;11.09.42.2;Shampoo- big bottle- BL
2405;09.4.2;11.09.42.2;Shampoo- BL
2406;09.4.2;11.09.42.2;Shampoo- SB
2407;09.4.2;11.09.42.2;Shampoo- WKB
2408;09.5.1;11.09.51.1;Shaving foam- SB
2409;09.5.1;11.09.51.1;Shaving gel- SB
2410;09.5.1;11.09.51.1;Shower cream- SB
2411;09.5.1;11.09.51.1;Shower gel- BL
2412;09.5.1;11.09.51.1;Shower gel- SB
2413;09.5.1;11.09.51.1;Shower gel- WKB
2414;09.5.1;11.09.51.1;Tampons- SB
2415;09.5.1;11.09.51.1;Tampons- WKB
2416;09.5.1;11.09.51.1;Toilet paper- BL
2417;09.5.1;11.09.51.1;Toilet paper- large package- WKB
2418;09.5.1;11.09.51.1;Toilet paper- WKB
2419;09.5.1;11.09.51.1;Toilet soap- liquid- BL
2420;09.5.1;11.09.51.1;Toilet soap- liquid- WKB
2421;09.5.1;11.09.51.1;Toilet soap- multipack- SB
2422;09.5.1;11.09.51.1;Toilet soap- SB
2423;09.5.1;11.09.51.1;Tooth paste- multipack- WKB
2424;09.5.1;11.09.51.1;Tooth paste- SB
2425;09.5.1;11.09.51.1;Tooth paste- WKB
2426;09.5.1;11.09.51.1;Wipes for babies- WKB
2427;09.5.2;11.09.52.1;Bracelet- SB
2428;09.5.2;11.09.52.1;Children's wrist-watch- SB
2429;09.5.2;11.09.52.1;Earring- stud- WKB
2430;09.5.2;11.09.52.1;Glass beads- SB
2431;09.5.2;11.09.52.1;Golden pendant- 14 ct- WKB
2432;09.5.2;11.09.52.1;Golden pendant- 18 - 21 ct- WKB
2433;09.5.2;11.09.52.1;Golden pendant- 18 ct- WKB
2434;09.5.2;11.09.52.1;Men's wrist-watch- SB1
2435;09.5.2;11.09.52.1;Men's wrist-watch- SB2
2436;09.5.2;11.09.52.1;Pendant- SB
2437;09.5.2;11.09.52.1;Silver ring- SB
2438;09.5.2;11.09.52.1;Wedding ring- 14 ct- WKB
2439;09.5.2;11.09.52.1;Wedding ring- 18 ct- WKB
2440;09.5.2;11.09.52.1;Women's wrist-watch- SB1
2441;09.5.2;11.09.52.1;Women's wrist-watch- SB2
2442;09.5.2;11.09.52.1;Women's wrist-watch- SB3
2443;09.5.2;11.09.52.1;Wrist-watch- SB1
2444;09.5.2;11.09.52.1;Wrist-watch- SB2
2445;09.5.3;11.09.53.1;Wrist-watch- SB3
2446;09.5.3;11.09.53.1;Baby buggy- BL
2447;09.5.3;11.09.53.1;Baby buggy- SB
2448;09.5.3;11.09.53.1;Baby buggy- WKB
2449;09.5.3;11.09.53.1;Baby car seat- SB
2450;09.5.3;11.09.53.1;Baby transit (car seat)- SB1
2451;09.5.3;11.09.53.1;Baby transit (car seat)- SB2
2452;09.5.3;11.09.53.1;Baby transit (car seat)- SB3
2453;09.5.3;11.09.53.1;Children's car seat- SB
2454;09.5.3;11.09.53.1;Combi push chair/pram- SB
2455;09.5.3;11.09.53.1;Combi push chair/pram- WKB
2456;09.5.3;11.09.53.1;Handbag- SB
2457;09.5.3;11.09.53.1;Lighter- BL
2458;09.5.3;11.09.53.1;Lighter- SB1
2459;09.5.3;11.09.53.1;Lighter- SB2
2460;09.5.3;11.09.53.1;Original Swiss knife- SB
2461;09.5.3;11.09.53.1;Rucksack (backpack)- BL
2462;09.5.3;11.09.53.1;Rucksack (backpack)- SB
2463;09.5.3;11.09.53.1;Rucksack (backpack)- WKB
2464;09.5.3;11.09.53.1;Sun glasses- SB1
2465;09.5.3;11.09.53.1;Sun glasses- SB2
2466;09.5.3;11.09.53.1;Sun glasses- SB3
2467;09.5.3;11.09.53.1;Trolley- hard- WKB
2468;11.1.1;11.11.11.1;Trolley- soft- BL
2469;11.1.1;11.11.11.1;Trolley- soft- SB
2470;11.1.1;11.11.11.1;Umbrella- foldable- BL
2471;11.1.1;11.11.11.1;Umbrella- foldable- SB
2472;11.1.1;11.11.11.1;Umbrella- foldable- WKB
2473;11.1.1;11.11.11.1;Walking-stick umbrella- BL
2474;null;503733;Pet Combs & Brushes
2475;null;503733;Pet Fragrances & Deodorizing Sprays
2476;null;503733;Pet Hair Clippers & Trimmers
2477;null;503733;Pet Hair Dryers
2478;null;503733;Pet Nail Polish
2479;null;503733;Pet Nail Tools
2480;null;503733;Pet Shampoo & Conditioner
2481;null;503733;Pet Wipes
2482;null;503733;Pet Training Clickers & Treat Dispensers
2483;null;503733;Pet Training Pad Holders
2484;null;503733;Pet Training Pads
2485;null;503733;Pet Training Sprays & Solutions
2486;null;503734;Reptile & Amphibian Food
2487;null;503734;Reptile & Amphibian Habitat Accessories
2488;null;503734;Reptile & Amphibian Habitat Heating & Lighting
2489;null;503734;Reptile & Amphibian Habitats
2490;null;503734;Reptile & Amphibian Substrates
1898765;null;null;Huefano
2491;null;503735;Small Animal Bedding
